,Unnamed: 0,Unnamed: 0.1,Oración 1,Oración 2,Similitud
105,21.0,21.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","para algunos chefs la expresión gastronomía molecular no es de su agrado, a pesar de que fue creada hace veinte años.",0.7384393215179443
106,22.0,22.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","después de dos décadas de acuñado, el término gastronomía molecular no es del agrado de algunos chefs.",0.7456124424934387
107,23.0,23.0,los sabores más delicados pueden preservarse con un poco de ciencia.,utilizando la ciencia los sabores más delicados se preservan.,0.7518397569656372
108,24.0,24.0,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,el uso común de estas expresiones refiere a la descripción del proceso de cocción de los alimentos.,0.7644880414009094
109,25.0,25.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.",algunos cocineros expertos desprecian el concepto de “gastronomía molecular” a veinte años de su creación.,0.765022337436676
110,26.0,26.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.",todavía tras veinte años a ciertos chefs no les agrada la expresión gastronomía molecular.,0.7658403515815735
111,27.0,27.0,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"por otro lado, a algunas personas, la teatralidad de la cocina molecular les resulta más interesante.",0.7687562704086304
112,28.0,28.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","a veinte años de haber sido generalizado, la categoría de gastronomía molecular molesta a varios chefs.",0.7690739631652832
113,29.0,29.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","la gastronomía molecular no es del agrado de ciertos chefs, a pesar de ser un término acuñado hace dos décadas.",0.7715809345245361
114,30.0,30.0,los sabores más delicados pueden preservarse con un poco de ciencia.,hay sabores únicos que sólo pueden ser preservados científicamente.,0.774012565612793
115,31.0,31.0,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, es cuestionable si, por su importancia, seguirá siendo así en algunos años.",0.7750650644302368
116,32.0,32.0,los sabores más delicados pueden preservarse con un poco de ciencia.,la preservación de sabores muy delicados es ahora posible gracias al conocimiento científico.,0.7777756452560425
117,33.0,33.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","después de dos décadas de haber sido acuñado, el término gastronomía molecular aún causa revuelo entre algunos chefs.",0.7787708044052124
118,34.0,34.0,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,suelen usarse para nombrar al estudio de los cambios químicos que sufre la comida al cocinarse.,0.7813549041748047
119,35.0,35.0,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la excentricidad con la que se presentan los platos en la cocina molecular es uno de los factores que la hacen tan popular.,0.7826095819473267
120,36.0,36.0,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","este tipo de cocina moderna, sin importar el nombre que tenga, ha dejado que el avance gastronómico sea muy gratificante para los cocineros, ya que pueden presentar y crear nuevos platillos.",0.7844254374504089
121,37.0,37.0,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"por lo regular, son utilizadas para describir los estudios de como la comida cambia cuando es cocinada.",0.7871523499488831
122,38.0,38.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","tras 20 años de haber adoptado la expresión gastronomía molecular, aún no les agrada a algunos chefs.",0.7886440753936768
123,39.0,39.0,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",siempre se debe tener una buena higiene y lavarse las manos antes de tocar un pedazo de carne o cualquier comida.,0.7912343740463257
124,40.0,40.0,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la cocina molecular resulta atractiva para algunos gracias a su aspecto teatral.,0.7916772961616516
125,41.0,41.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","iv lustros posteriores a ser establecido, el termino cocina molecular aún no termina de parecerles a algunos chefs.",0.7947469353675842
126,42.0,42.0,los sabores más delicados pueden preservarse con un poco de ciencia.,la ciencia permite preservar sabores más delicados.,0.7951578497886658
127,43.0,43.0,los sabores más delicados pueden preservarse con un poco de ciencia.,la ciencia ayuda a preservar los sabores más frágiles y apreciados.,0.7988700866699219
128,44.0,44.0,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,tales expresiones son usadas para referirse al estudio del cambio de los alimentos al ser cocinados.,0.7993512153625488
129,45.0,45.0,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,nombres como “gastronomía (o cocina) molecular” son divulgados mayormente en televisión y revistas que en el ámbito hotelero.,0.8033189177513123
130,46.0,46.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","veinte años después de adoptado, el término “gastronomía molecular” no termina de agradarle a ciertos chefs.",0.8044963479042053
131,47.0,47.0,los sabores más delicados pueden preservarse con un poco de ciencia.,las degustaciones más delicadas pueden hacerse duraderos gracias al empleo de la ciencia.,0.8106142282485962
132,48.0,48.0,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,que la cocina molecular sea tan rimbombante la hace muy llamativa también.,0.8109316825866699
133,49.0,49.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","el concepto de cocina molecular, 20 años después de acuñado, aún molesta a los chefs.",0.8133166432380676
134,50.0,50.0,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","debe tenerse toda la higiene necesaria, principalmente lavarse las manos.",0.8133623003959656
135,51.0,51.0,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","es decir, el líquido se hierve a muy baja temperatura y presión, lo que evita que el calor se deshaga de las moléculas que dan el sabor; todo esto se realizaba sólo en laboratorios, no en la cocina.",0.8140478730201721
136,52.0,52.0,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","sin importar el término, los expertos culinarios han logrado presentar platillos divertidos y sorprendentes, así como crear delicias inusuales que se han logrado gracias al avance culinario.",0.8151108026504517
137,53.0,53.0,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","en el procedimiento sous-vide, la duración y la temperatura son igual de relevantes que en las técnicas clásicas, a pesar de su categorización como perteneciente a la cocina molecular, esta no es una técnica compleja.",0.8158931136131287
138,54.0,54.0,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, es importantes medir el impacto culinario que se tendrá tras el tiempo.",0.8177952766418457
139,55.0,55.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","sous vide es muy seguro a la hora de cocinar, sin embargo cuando la carne se prepara mal, su sabor será malo sin importar la forma en la que se cocine.",0.8192691802978516
140,56.0,56.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","esta técnica es muy segura, pero debe ponerse especial atención al punto de cocción de la carne, la carne mal cocinada siempre resulta mala.",0.8204522728919983
141,57.0,57.0,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",el frotamiento repetitivo de las manos con jabón para su posterior enjuague con agua es seguir las normativas de higiene y esto es muy importante antes de entrar en contacto.,0.820651650428772
142,58.0,58.0,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","incluso 20 años después, a algunos chef seguía sin convencerlos el nombre de gastronomía molecular.",0.8250805735588074
143,59.0,59.0,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","una empresa que utiliza varias de estas técnicas en su menú se encuentra en londres, se trata de caterers bubble.",0.8251441717147827
