,Unnamed: 0,Oración 1,Oración 2,Similitud
28,28,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","a veinte años de haber sido generalizado, la categoría de gastronomía molecular molesta a varios chefs.",0.7690739631652832
29,29,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","la gastronomía molecular no es del agrado de ciertos chefs, a pesar de ser un término acuñado hace dos décadas.",0.7715809345245361
30,30,los sabores más delicados pueden preservarse con un poco de ciencia.,hay sabores únicos que sólo pueden ser preservados científicamente.,0.774012565612793
31,31,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, es cuestionable si, por su importancia, seguirá siendo así en algunos años.",0.7750650644302368
32,32,los sabores más delicados pueden preservarse con un poco de ciencia.,la preservación de sabores muy delicados es ahora posible gracias al conocimiento científico.,0.7777756452560425
33,33,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","después de dos décadas de haber sido acuñado, el término gastronomía molecular aún causa revuelo entre algunos chefs.",0.7787708044052124
34,34,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,suelen usarse para nombrar al estudio de los cambios químicos que sufre la comida al cocinarse.,0.7813549041748047
35,35,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la excentricidad con la que se presentan los platos en la cocina molecular es uno de los factores que la hacen tan popular.,0.7826095819473267
36,36,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","este tipo de cocina moderna, sin importar el nombre que tenga, ha dejado que el avance gastronómico sea muy gratificante para los cocineros, ya que pueden presentar y crear nuevos platillos.",0.7844254374504089
37,37,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"por lo regular, son utilizadas para describir los estudios de como la comida cambia cuando es cocinada.",0.7871523499488831
38,38,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","tras 20 años de haber adoptado la expresión gastronomía molecular, aún no les agrada a algunos chefs.",0.7886440753936768
39,39,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",siempre se debe tener una buena higiene y lavarse las manos antes de tocar un pedazo de carne o cualquier comida.,0.7912343740463257
40,40,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la cocina molecular resulta atractiva para algunos gracias a su aspecto teatral.,0.7916772961616516
41,41,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","iv lustros posteriores a ser establecido, el termino cocina molecular aún no termina de parecerles a algunos chefs.",0.7947469353675842
42,42,los sabores más delicados pueden preservarse con un poco de ciencia.,la ciencia permite preservar sabores más delicados.,0.7951578497886658
43,43,los sabores más delicados pueden preservarse con un poco de ciencia.,la ciencia ayuda a preservar los sabores más frágiles y apreciados.,0.7988700866699219
44,44,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,tales expresiones son usadas para referirse al estudio del cambio de los alimentos al ser cocinados.,0.7993512153625488
45,45,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,nombres como “gastronomía (o cocina) molecular” son divulgados mayormente en televisión y revistas que en el ámbito hotelero.,0.8033189177513123
46,46,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","veinte años después de adoptado, el término “gastronomía molecular” no termina de agradarle a ciertos chefs.",0.8044963479042053
47,47,los sabores más delicados pueden preservarse con un poco de ciencia.,las degustaciones más delicadas pueden hacerse duraderos gracias al empleo de la ciencia.,0.8106142282485962
48,48,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,que la cocina molecular sea tan rimbombante la hace muy llamativa también.,0.8109316825866699
49,49,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","el concepto de cocina molecular, 20 años después de acuñado, aún molesta a los chefs.",0.8133166432380676
50,50,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","debe tenerse toda la higiene necesaria, principalmente lavarse las manos.",0.8133623003959656
51,51,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","es decir, el líquido se hierve a muy baja temperatura y presión, lo que evita que el calor se deshaga de las moléculas que dan el sabor; todo esto se realizaba sólo en laboratorios, no en la cocina.",0.8140478730201721
52,52,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","sin importar el término, los expertos culinarios han logrado presentar platillos divertidos y sorprendentes, así como crear delicias inusuales que se han logrado gracias al avance culinario.",0.8151108026504517
53,53,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","en el procedimiento sous-vide, la duración y la temperatura son igual de relevantes que en las técnicas clásicas, a pesar de su categorización como perteneciente a la cocina molecular, esta no es una técnica compleja.",0.8158931136131287
54,54,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, es importantes medir el impacto culinario que se tendrá tras el tiempo.",0.8177952766418457
55,55,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","sous vide es muy seguro a la hora de cocinar, sin embargo cuando la carne se prepara mal, su sabor será malo sin importar la forma en la que se cocine.",0.8192691802978516
56,56,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","esta técnica es muy segura, pero debe ponerse especial atención al punto de cocción de la carne, la carne mal cocinada siempre resulta mala.",0.8204522728919983
57,57,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",el frotamiento repetitivo de las manos con jabón para su posterior enjuague con agua es seguir las normativas de higiene y esto es muy importante antes de entrar en contacto.,0.820651650428772
58,58,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","incluso 20 años después, a algunos chef seguía sin convencerlos el nombre de gastronomía molecular.",0.8250805735588074
59,59,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","una empresa que utiliza varias de estas técnicas en su menú se encuentra en londres, se trata de caterers bubble.",0.8251441717147827
60,60,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","para impedir que el calor aniquile las moléculas saborizantes, es utilizada una técnica que ha sido utilizada por los químicos antes que los cocineros: se pone el líquido al punto de ebullición mínimo utilizando baja presión.",0.8255720734596252
61,61,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","la serie de pasos simples y tradicionales que se encuentran en relacionados con el tiempo y la temperatura son muy importantes, sous vide las sigue, eso no impide que sea clasificado como gastronomía molecular.",0.8257061243057251
62,62,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la teatralidad que se encuentra en la cocina molecular también es llamativo para algunas personas.,0.828143298625946
