,Oración 1,Oración 2
132,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","podemos preguntarnos, aún así, si su influencia culinaria resistirá los embates del tiempo."
133,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"en los medios escuchamos constantemente los términos “gastronomía molecular” o “cocina molecular”, pero en la hostelería no son tan empleados."
134,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",un nuevo método empleado en los restaurantes experimentales es la congelación con deshidratación cuyo propósito es maximizar la textura y el sabor en cada mordisco.
135,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.",varios chefs han podido crear platillos nuevos e inventar delicias antes inimaginables debido a esta preparación de alimentos por medio de la ciencia avanzada.
136,los sabores más delicados pueden preservarse con un poco de ciencia.,"sin mucha ciencia, se puede preservar los más delicados sabores."
137,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, no es posible saber el tiempo que durará la influencia de esta curiosa cocina."
138,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.",caterers bubble es una firma de catering ubicada en londres. ella usa métodos moleculares que conforman su menú.
139,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"los términos ""cocina molecular"" o ""gastronomía molecular"" tienen más popularidad en los canales de comunicación que en la hostelería."
140,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, queda la duda de cuánto tiempo resistirá su influencia culinaria."
141,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","el término ""gastronomía molecular"" aún molesta a varios chefs actualmente, a pesar de haber pasado veinte años desde su formación."
142,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"el nombre de cocina o gastronomía “molecular” suele usarse más que nada en la publicidad, poco se escucha en la hostelería."
143,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"para asegurar la integridad de los alimentos se cocinan durante grandes lapsos con poco calor, esta técnica es llamada sous vide."
144,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,la técnica de cocimiento al vacío prolonga la plenitud de la comida al incrementar su temperatura de forma leve por lapsos prolongados.
145,los sabores más delicados pueden preservarse con un poco de ciencia.,una pizca de tecnología e innovación es capaz de conservar los rasgos más sutiles de los alimentos.
146,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"una de las técnicas para cocinar y conservar la plenitud de la comida al calentarla por largo tiempo y en temperaturas no tan altas, sous vide."
147,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,por lo general se usan para estudiar la forma en que cambian los alimentos al cocinarlos.
148,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",la destilación al vacio permite sacar la suave fragancia del petalo de rosa.
149,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","para los expertos culinarios, la cocina científicamente avanzada (independientemente de cómo la nombren) les ha dado la posibilidad de mostrar platillos que antes eran complicados de realizar, además de creaciones divertidas y asombrosas."
150,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"las temperaturas relativamente bajas conservan la calidad de los alimentos a lo largo de una gran cantidad de tiempo, esto es lo que caracteriza a la técnica sous vide."
151,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.",una de las empresas londinenses que utilizan métodos moleculares en su carta es caterers bubble.
152,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,para calentar a temperaturas bajas y mantener la integridad de los alimentos existe una forma de cocción llamada sous vide.
153,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",la obtención de la tenue fragancia de los pétalos de rosa es resultado de la destilación al vacío.
154,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.",esta cientificidad propició que los chefs prepararan platillos tanto entretenidos como increíbles y exquisitos que no solían ser fáciles de cocinar.
155,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","una técnica innovadora de la que se dispone en las cocinas moleculares es el congelamiento en seco, la cual magnifica las sensaciones en cada mordisco."
156,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,en el ámbito de la hostelería el concepto gastronomía molecular ó cocina molecular tienen mayor afluencia que en otros medios.
157,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, es preciso cuestionarse hasta qué punto persistirá su prestigio gastronómico."
158,los sabores más delicados pueden preservarse con un poco de ciencia.,"mediante la aplicación de métodos científicos, es posible preservar los sabores más sutiles y delicados."
159,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","sea cual sea el nombre, los avances científicos culinarios han dado libre paso a que, los grandes cocineros creen platillos emocionantes y maravillosos, comida deliciosa que era difícil de lograr en tiempos pasados."
160,los sabores más delicados pueden preservarse con un poco de ciencia.,basta una pizca de ciencia para resguardar los finos sabores.
161,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","el delicado perfume de las rosas, entre muchos otros casos, puede obtenerse mediante el sous-vide."
162,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","a pesar de esto, es interesante indagar sobre qué tanto perdurará su influencia."
163,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","métodos experimentales empleados recientemente en restaurantes, es la congelación con deshidratación, es una intensa aventura en cada bocado de sabor y textura."
